"","ID","Price","Levy","Manufacturer","Model","Prod..year","Category","Leather.interior","Fuel.type","Mileage","Cylinders","Gear.box.type","Drive.wheels","Color","Airbags"
"14233",45789764,7213,1437,"OPEL","Combo",2004,"Goods wagon",FALSE,"Diesel",15000,4,"Manual","Front","White",2
"14234",45760548,4737,0,"BMW","525",1998,"Coupe",TRUE,"Petrol",11111,6,"Tiptronic","Rear","Silver",4
"14235",45795370,10036,0,"BMW","330",2003,"Sedan",TRUE,"Petrol",0,6,"Manual","Rear","Black",6
"14236",45725371,8467,0,"MERCEDES-BENZ","A 170 Avangard",2004,"Hatchback",TRUE,"Diesel",165000,4,"Automatic","Front","Grey",6
"14237",45789897,17249,781,"TOYOTA","Camry",2012,"Sedan",TRUE,"Hybrid",124000,6,"Automatic","Front","White",9
"14238",45794681,20385,900,"HYUNDAI","Sonata",2015,"Sedan",FALSE,"Petrol",102400,6,"Automatic","Front","Black",6
"14239",45813949,941,1399,"LEXUS","RX 350",2010,"Jeep",TRUE,"Petrol",182618,6,"Automatic","4x4","White",12
"14240",45425779,31361,0,"LEXUS","CT 200h F sport",2014,"Hatchback",TRUE,"Hybrid",96000,4,"Automatic","Front","Grey",6
"14241",45809903,13488,503,"TOYOTA","Aqua",2012,"Hatchback",TRUE,"Petrol",85000,4,"Automatic","Front","White",4
"14242",45759438,5018,431,"HYUNDAI","Sonata",2016,"Sedan",TRUE,"Hybrid",71218,4,"Automatic","Front","Black",0
"14243",45797483,470,900,"CHRYSLER","200",2015,"Sedan",TRUE,"Petrol",0,4,"Automatic","Front","White",12
"14244",45769979,627,934,"MAZDA","1000",2015,"Sedan",TRUE,"Petrol",113102,4,"Automatic","4x4","Red",12
"14245",45809615,10964,502,"TOYOTA","Aqua",2013,"Hatchback",TRUE,"Petrol",165900,4,"Automatic","Front","Blue",4
"14246",45730243,25591,528,"HYUNDAI","Elantra",2014,"Sedan",TRUE,"Petrol",103543,4,"Automatic","Front","Grey",4
"14247",45755665,40769,0,"MERCEDES-BENZ","E 350",2011,"Sedan",TRUE,"Diesel",106000,6,"Automatic","Rear","Silver",10
"14248",45758246,39201,1811,"LEXUS","GX 460",2010,"Jeep",TRUE,"Petrol",155821,8,"Automatic","4x4","Black",0
"14249",45549289,9408,1039,"FIAT","Panda",2005,"Jeep",FALSE,"Petrol",28000,4,"Manual","4x4","Sky blue",6
"14250",45750636,314,1172,"NISSAN","Murano",2011,"Jeep",TRUE,"Petrol",0,6,"Automatic","4x4","Black",12
"14251",45808901,52034,1273,"FORD","Explorer",2015,"Jeep",TRUE,"Petrol",127923,4,"Automatic","Front","White",4
"14252",45803557,41553,1079,"HYUNDAI","Sonata",2018,"Sedan",TRUE,"Petrol",16922,4,"Automatic","Front","White",4
"14253",45816223,10976,0,"HONDA","FIT",2010,"Hatchback",FALSE,"Petrol",113349,4,"Variator","Front","Brown",4
"14254",45655276,706,420,"KIA","Niro",2019,"Sedan",TRUE,"Hybrid",2942,4,"Automatic","Front","Red",12
"14255",43802318,21796,891,"MITSUBISHI","Outlander SPORT",2016,"Jeep",FALSE,"Petrol",73542,4,"Automatic","Front","Black",8
"14256",45633159,11133,503,"TOYOTA","Prius C 1.5I",2012,"Sedan",FALSE,"Hybrid",127200,4,"Automatic","Front","Brown",10
"14257",45779415,8311,0,"NISSAN","Note",2005,"Hatchback",FALSE,"Petrol",111111,4,"Variator","Front","Silver",6
"14258",45814805,5175,1053,"MERCEDES-BENZ","GLK 350",2014,"Jeep",TRUE,"Petrol",111747,6,"Automatic","4x4","Black",12
"14259",45654691,549,1493,"MERCEDES-BENZ","GLE 350",2016,"Jeep",TRUE,"Petrol",91493,6,"Automatic","Rear","Black",0
"14260",45369806,32929,308,"LEXUS","CT 200h",2014,"Hatchback",TRUE,"Hybrid",69500,4,"Automatic","Front","Red",12
"14261",40730541,30,0,"HONDA","FIT",2005,"Hatchback",FALSE,"Petrol",178000,4,"Automatic","Front","Black",5
"14262",45767554,11917,0,"HONDA","Elysion",2005,"Minivan",FALSE,"LPG",171000,4,"Variator","Front","White",6
"14263",45803018,100060,1176,"HYUNDAI","Santa FE",2019,"Jeep",TRUE,"Diesel",13835,4,"Automatic","Front","Grey",4
"14264",45798554,6899,0,"MERCEDES-BENZ","A 160",2004,"Hatchback",FALSE,"Petrol",0,4,"Tiptronic","Front","Black",6
"14265",45809348,25597,833,"CHEVROLET","Captiva",2015,"Jeep",TRUE,"Diesel",101331,4,"Automatic","Front","Silver",4
"14266",45754210,100355,0,"LEXUS","GS 350",2017,"Sedan",TRUE,"Petrol",25000,6,"Automatic","4x4","Silver",12
"14267",45781223,15367,0,"HYUNDAI","Sonata",2010,"Sedan",FALSE,"Petrol",87000,4,"Tiptronic","Front","White",8
"14268",45730418,31449,640,"SSANGYONG","REXTON",2013,"Jeep",TRUE,"Diesel",101335,4,"Automatic","Front","White",4
"14269",45663305,12544,0,"MITSUBISHI","Pajero",2002,"Jeep",FALSE,"CNG",190000,6,"Automatic","4x4","Black",6
"14270",45801945,14426,528,"HYUNDAI","Elantra",2014,"Sedan",TRUE,"Diesel",78836,4,"Automatic","Front","Silver",4
"14271",45536431,20385,642,"MITSUBISHI","Outlander",2012,"Jeep",FALSE,"Petrol",103000,4,"Variator","Front","Grey",12
"14272",45789948,79971,1178,"KIA","Sorento",2018,"Jeep",TRUE,"Diesel",47047,4,"Automatic","Front","White",4
"14273",45803872,8500,1211,"BMW","328",2010,"Coupe",TRUE,"Petrol",10000,6,"Tiptronic","Rear","Black",10
"14274",45791317,14113,0,"TOYOTA","Prius",2007,"Hatchback",TRUE,"Hybrid",182400,4,"Automatic","Front","Red",10
"14275",45725271,17942,836,"SSANGYONG","Actyon",2010,"Jeep",TRUE,"Diesel",59900,4,"Automatic","Front","Silver",4
"14276",43805322,36065,0,"MERCEDES-BENZ","GL 320",2007,"Jeep",TRUE,"Diesel",172000,4,"Automatic","4x4","Black",12
"14277",45797065,5018,0,"MERCEDES-BENZ","C 220",1996,"Sedan",FALSE,"Diesel",136000,4,"Manual","Rear","Blue",0
"14278",45808403,4861,830,"TOYOTA","Yaris",2019,"Sedan",TRUE,"Petrol",27656,4,"Automatic","Front","White",12
"14279",45647578,706,394,"TOYOTA","Camry",2014,"Sedan",TRUE,"Hybrid",115312,4,"Automatic","Front","Grey",12
"14280",45641157,5488,394,"TOYOTA","Camry",2014,"Sedan",TRUE,"Hybrid",109798,4,"Automatic","Front","White",12
"14281",45793058,72130,0,"TOYOTA","Camry",2018,"Sedan",TRUE,"Hybrid",52000,4,"Tiptronic","Front","Grey",10
"14282",45431148,19444,585,"TOYOTA","Prius",2013,"Hatchback",FALSE,"Hybrid",138000,4,"Automatic","Front","Green",6
"14283",45769315,470,1017,"MERCEDES-BENZ","E 300",2017,"Sedan",TRUE,"Petrol",35874,4,"Automatic","4x4","Black",12
"14284",45603205,21953,0,"TOYOTA","Prius",2012,"Hatchback",FALSE,"Hybrid",156800,4,"Automatic","Front","Silver",8
"14285",45764881,16621,1172,"MERCEDES-BENZ","E 350",2011,"Sedan",TRUE,"Diesel",119379,6,"Automatic","4x4","Silver",12
"14286",45445273,16935,934,"FORD","Fusion",2015,"Sedan",FALSE,"Petrol",137600,4,"Automatic","Front","Black",8
"14287",44138970,25716,0,"TOYOTA","Prius",2012,"Hatchback",FALSE,"Plug-in Hybrid",134400,4,"Variator","Front","Silver",9
"14288",45647934,8154,642,"AUDI","Q5",2012,"Jeep",TRUE,"Petrol",157464,4,"Automatic","4x4","Silver",0
"14289",45336531,21639,0,"VOLKSWAGEN","Golf TDI",2012,"Sedan",TRUE,"Diesel",142000,4,"Automatic","Front","Grey",8
"14290",45804140,27946,707,"HYUNDAI","Tucson",2011,"Jeep",TRUE,"Diesel",93290,4,"Automatic","Front","Black",4
"14291",45769781,470,1017,"MERCEDES-BENZ","E 300",2017,"Sedan",TRUE,"Petrol",35874,4,"Automatic","4x4","Black",12
"14292",45774429,8154,0,"NISSAN","Tiida",2005,"Sedan",FALSE,"Petrol",1111,4,"Automatic","Front","White",0
"14293",45805305,7527,0,"MITSUBISHI","Colt",2003,"Sedan",FALSE,"Petrol",140000,4,"Automatic","4x4","Black",0
"14294",45760475,2901,915,"AUDI","A7",2014,"Hatchback",TRUE,"Petrol",140507,6,"Automatic","4x4","Silver",0
"14295",45646642,3607,781,"TOYOTA","Camry",2012,"Sedan",TRUE,"Hybrid",156518,4,"Automatic","Front","White",12
"14296",45810258,28608,639,"CHEVROLET","Malibu",2014,"Sedan",TRUE,"Petrol",115131,4,"Automatic","Front","Black",4
"14297",44096638,18817,530,"FORD","Fusion",2013,"Sedan",FALSE,"Petrol",152000,4,"Tiptronic","Front","White",10
"14298",45659371,10349,0,"MITSUBISHI","Pajero IO",2000,"Jeep",FALSE,"Petrol",97000,4,"Automatic","4x4","Silver",2
"14299",45797391,10349,790,"HYUNDAI","I30",2009,"Hatchback",TRUE,"Diesel",75125,4,"Automatic","Front","Grey",4
"14300",45798318,18503,730,"HYUNDAI","Elantra",2016,"Sedan",TRUE,"LPG",33091,4,"Automatic","Front","Silver",4
"14301",45759889,23521,0,"BMW","530",2009,"Sedan",TRUE,"Diesel",0,6,"Tiptronic","Rear","Black",12
"14302",45644960,549,1058,"TOYOTA","Highlander",2012,"Jeep",TRUE,"Hybrid",0,6,"Automatic","4x4","Grey",12
"14303",45796176,10036,843,"TOYOTA","Prius",2008,"Hatchback",FALSE,"Petrol",13000,4,"Automatic","Front","White",12
"14304",45792156,20071,890,"KIA","Optima",2016,"Sedan",TRUE,"Petrol",30088,4,"Automatic","Front","White",4
"14305",45812048,14500,0,"NISSAN","Serena",2010,"Minivan",TRUE,"Petrol",110415,4,"Automatic","Front","Carnelian red",2
"14306",45812992,3920,333,"SUBARU","XV",2014,"Jeep",TRUE,"Hybrid",123472,4,"Automatic","4x4","White",12
"14307",45790001,7837,1090,"KIA","Sportage",2008,"Jeep",TRUE,"Diesel",189330,4,"Automatic","Front","Black",4
"14308",45803143,6899,640,"HYUNDAI","Sonata",2013,"Sedan",TRUE,"LPG",68633,4,"Automatic","Front","Silver",4
"14309",45809142,18422,502,"TOYOTA","Aqua",2013,"Hatchback",TRUE,"Petrol",22878,4,"Automatic","Front","Silver",4
"14310",45812003,14113,0,"OPEL","Zafira",2005,"Minivan",FALSE,"Petrol",160000,4,"Manual","Front","Silver",2
"14311",45811040,14113,586,"HYUNDAI","Elantra",2012,"Sedan",FALSE,"Petrol",113600,4,"Tiptronic","Front","White",8
"14312",45802273,38574,934,"HYUNDAI","H1",2015,"Universal",TRUE,"LPG",132320,4,"Automatic","Front","Silver",4
"14313",45806503,16308,463,"TOYOTA","Prius",2018,"Sedan",TRUE,"Hybrid",16566,4,"Automatic","Front","Red",12
"14314",45772619,23521,1058,"TOYOTA","Highlander",2012,"Jeep",TRUE,"Petrol",140966,6,"Automatic","4x4","Black",12
"14315",45774659,16935,779,"VOLKSWAGEN","Passat",2013,"Sedan",TRUE,"Petrol",84000,6,"Tiptronic","Front","White",12
"14316",45748327,11917,0,"HONDA","FIT",2011,"Hatchback",FALSE,"Hybrid",121000,4,"Variator","Front","White",4
"14317",45793517,7840,1094,"CHEVROLET","Captiva",2008,"Jeep",TRUE,"Diesel",54278,4,"Automatic","Front","White",4
"14318",45804193,41629,694,"JAGUAR","XF",2014,"Sedan",TRUE,"Diesel",75494,4,"Automatic","Front","White",4
"14319",45804494,39226,770,"HYUNDAI","Tucson",2016,"Jeep",TRUE,"Diesel",88230,4,"Automatic","Front","Blue",4
"14320",45802819,53420,1017,"HYUNDAI","Santa FE",2017,"Jeep",TRUE,"Diesel",78121,4,"Automatic","Front","Silver",4
"14321",45805176,34836,877,"HYUNDAI","Tucson",2017,"Jeep",TRUE,"Diesel",100628,4,"Automatic","Front","Grey",4
"14322",44736991,14740,639,"JEEP","Patriot Latitude",2014,"Jeep",TRUE,"Petrol",66534,4,"Automatic","4x4","Black",8
"14323",45800752,6586,928,"CHEVROLET","Kalos",2007,"Hatchback",FALSE,"Petrol",126000,4,"Manual","Front","Blue",4
"14324",45792204,10349,640,"KIA","Optima",2013,"Sedan",TRUE,"Petrol",50338,4,"Automatic","Front","White",4
"14325",45755074,11447,1327,"TOYOTA","Camry",2018,"Sedan",TRUE,"Petrol",31904,4,"Automatic","Front","Blue",12
"14326",45787512,21953,0,"TOYOTA","Prius",2012,"Hatchback",TRUE,"Hybrid",198400,4,"Variator","Front","Grey",5
"14327",45781728,10976,781,"VOLKSWAGEN","Jetta",2012,"Sedan",TRUE,"Petrol",70000,5,"Automatic","Front","White",10
"14328",45810167,12861,790,"CHEVROLET","Lacetti",2009,"Sedan",TRUE,"Petrol",127938,4,"Automatic","Front","Black",4
"14329",45793366,7495,363,"CHEVROLET","Spark",2012,"Sedan",TRUE,"Petrol",144265,4,"Automatic","Front","Silver",4
"14330",44236145,33500,831,"CHEVROLET","Malibu",2018,"Sedan",TRUE,"Petrol",6500,4,"Tiptronic","Front","Grey",10
"14331",45801626,20005,583,"HYUNDAI","Elantra",2011,"Sedan",TRUE,"Petrol",115934,4,"Automatic","Front","Black",4
"14332",45742136,9095,420,"CHEVROLET","Spark",2012,"Hatchback",TRUE,"Petrol",1e+05,4,"Tiptronic","Front","Black",12
"14333",44872415,22894,781,"TOYOTA","Camry",2012,"Sedan",FALSE,"Petrol",75000,4,"Tiptronic","Front","White",8
"14334",45730597,22298,1273,"SSANGYONG","REXTON",2009,"Jeep",TRUE,"Diesel",148654,4,"Automatic","Front","Black",4
"14335",45801597,20266,687,"HYUNDAI","Elantra",2010,"Sedan",TRUE,"Petrol",38193,4,"Automatic","Front","Silver",4
"14336",45804771,37229,770,"HYUNDAI","Tucson",2016,"Jeep",TRUE,"Diesel",100267,4,"Automatic","Front","White",4
"14337",45770832,19757,308,"TOYOTA","Prius",2014,"Hatchback",FALSE,"Hybrid",169600,4,"Variator","Front","Silver",8
"14338",45766837,2038,1172,"HONDA","Pilot",2011,"Jeep",TRUE,"Petrol",161602,6,"Automatic","4x4","Black",12
"14339",45793200,7840,790,"CHEVROLET","Cruze",2009,"Sedan",TRUE,"Petrol",52546,4,"Automatic","Front","Black",4
"14340",45785958,26657,690,"CHEVROLET","Malibu LT",2016,"Sedan",FALSE,"Petrol",112000,4,"Tiptronic","Front","White",12
"14341",45732375,46991,891,"HYUNDAI","Santa FE",2016,"Jeep",TRUE,"Diesel",195933,4,"Automatic","Front","White",4
"14342",45759947,12544,0,"MITSUBISHI","Delica",2000,"Minivan",TRUE,"LPG",161000,6,"Automatic","4x4","White",2
"14343",45550302,43905,394,"TOYOTA","Avalon",2014,"Sedan",TRUE,"Hybrid",36700,4,"Automatic","Front","Grey",12
"14344",43099947,19287,738,"CHEVROLET","Cruze LT",2017,"Sedan",TRUE,"Petrol",21834,4,"Automatic","Front","Black",8
"14345",45816072,12231,0,"FORD","Transit",2004,"Microbus",FALSE,"Diesel",125000,4,"Manual","Front","Blue",4
"14346",45793108,5175,789,"CHEVROLET","Cruze",2009,"Sedan",TRUE,"Petrol",177839,4,"Automatic","Front","White",4
"14347",45811303,13172,382,"CHEVROLET","Volt",2017,"Hatchback",TRUE,"Hybrid",77222,4,"Automatic","Front","Silver",12
"14348",45762397,4391,900,"KIA","Optima",2015,"Sedan",TRUE,"Petrol",57960,4,"Automatic","Front","Silver",12
"14349",45806310,3136,3811,"OPEL","Astra",2000,"Goods wagon",FALSE,"CNG",135000,4,"Manual","Front","Silver",2
"14350",45789486,12600,640,"KIA","Optima",2013,"Sedan",TRUE,"Petrol",0,4,"Tiptronic","Front","White",0
"14351",45565399,35752,891,"HYUNDAI","Tucson",2016,"Jeep",FALSE,"Petrol",31000,4,"Tiptronic","Front","Black",10
"14352",45765358,31675,1817,"TOYOTA","Tacoma",2020,"Sedan",TRUE,"Petrol",1669,6,"Automatic","4x4","Black",12
"14353",42367131,18817,586,"TOYOTA","Prius V",2012,"Hatchback",FALSE,"Hybrid",68846,4,"Automatic","Front","Red",8
"14354",45796996,30750,777,"HYUNDAI","H1",2014,"Minivan",TRUE,"Diesel",115474,4,"Automatic","Front","White",4
"14355",45809055,8163,308,"TOYOTA","Aqua",2015,"Hatchback",TRUE,"Hybrid",127834,4,"Automatic","Front","Silver",4
"14356",45728681,36219,765,"SSANGYONG","REXTON",2015,"Jeep",TRUE,"Diesel",123303,4,"Automatic","Front","Black",4
"14357",45797450,47217,1249,"HYUNDAI","H1",2017,"Universal",TRUE,"Diesel",112523,4,"Automatic","Front","Grey",4
"14358",45772347,15994,1172,"MERCEDES-BENZ","E 350",2011,"Coupe",TRUE,"Diesel",170429,6,"Automatic","Rear","Silver",12
"14359",45802893,40983,640,"HYUNDAI","Santa FE",2013,"Jeep",TRUE,"Diesel",95000,4,"Automatic","Front","Black",4
"14360",37904919,100,0,"LEXUS","GX 460",2011,"Jeep",TRUE,"Petrol",170000,8,"Tiptronic","4x4","Black",12
"14361",45791913,10976,1228,"OPEL","Vectra",2007,"Universal",TRUE,"Diesel",128000,4,"Manual","Front","Grey",6
"14362",45779317,23521,639,"BMW","328",2014,"Sedan",TRUE,"Petrol",58173,4,"Automatic","Rear","Black",0
"14363",45757727,16935,353,"LEXUS","CT 200h",2015,"Hatchback",TRUE,"Hybrid",94949,4,"Automatic","Front","White",0
"14364",45732584,42692,639,"HYUNDAI","Santa FE",2014,"Jeep",TRUE,"Diesel",157612,4,"Automatic","Front","Black",4
"14365",45771599,10000,0,"MITSUBISHI","Pajero IO",2001,"Jeep",FALSE,"Petrol",98000,4,"Automatic","4x4","Silver",4
"14366",45751236,19757,1820,"HONDA","Odyssey",2019,"Sedan",TRUE,"Petrol",13994,6,"Automatic","Front","Black",12
"14367",45725699,21000,650,"CHEVROLET","Sonic",2016,"Sedan",TRUE,"Petrol",78000,4,"Tiptronic","Front","White",10
"14368",45792422,8467,640,"KIA","Optima",2013,"Sedan",TRUE,"Petrol",61860,4,"Automatic","Front","Silver",4
"14369",45786836,14113,761,"TOYOTA","Prius",2010,"Hatchback",FALSE,"Hybrid",169600,4,"Automatic","Front","Silver",10
"14370",45801009,3763,0,"OPEL","Astra",2001,"Hatchback",FALSE,"Petrol",1000,4,"Manual","Front","Silver",6
"14371",45754674,9408,781,"VOLKSWAGEN","Passat",2012,"Sedan",TRUE,"Petrol",179200,6,"Tiptronic","Front","Carnelian red",8
"14372",45472894,28225,629,"NISSAN","Juke",2015,"Jeep",TRUE,"Petrol",51000,4,"Tiptronic","4x4","Black",12
"14373",45802459,9722,1018,"HYUNDAI","Grandeur",2011,"Sedan",TRUE,"LPG",42561,4,"Automatic","Front","Silver",4
"14374",45690404,21326,586,"TOYOTA","Prius",2012,"Sedan",TRUE,"Hybrid",118000,4,"Automatic","Front","Grey",12
"14375",45767364,392,585,"TOYOTA","Prius",2013,"Sedan",TRUE,"Hybrid",114526,4,"Automatic","Front","White",12
"14376",45688972,10976,649,"HONDA","FIT",2010,"Hatchback",FALSE,"Petrol",2000,4,"Automatic","Front","Blue",4
"14377",45805587,4704,0,"MITSUBISHI","Galant",1997,"Sedan",TRUE,"CNG",11111,4,"Manual","Front","Green",4
"14378",45744424,27284,640,"BMW","328",2013,"Sedan",TRUE,"Petrol",176000,4,"Tiptronic","Rear","Black",8
"14379",45343299,29793,584,"MERCEDES-BENZ","C 180",2014,"Sedan",TRUE,"Petrol",102400,4,"Automatic","Rear","Red",12
"14380",45651213,7527,1714,"MERCEDES-BENZ","GLE 350",2017,"Jeep",TRUE,"Petrol",55403,6,"Automatic","Rear","Black",0
"14381",45776658,8154,0,"OPEL","Astra",2002,"Hatchback",FALSE,"Petrol",190000,4,"Manual","Front","Silver",4
"14382",45760188,157,1363,"LEXUS","GX 460",2012,"Jeep",TRUE,"Petrol",189704,8,"Automatic","4x4","Grey",0
"14383",45770011,47,1017,"MERCEDES-BENZ","GLA 250",2017,"Jeep",TRUE,"Petrol",43651,4,"Automatic","Front","Silver",0
"14384",45802371,22894,862,"HYUNDAI","H1",2011,"Minivan",TRUE,"Diesel",124444,4,"Automatic","Front","Yellow",4
"14385",45798542,19444,0,"TOYOTA","Prius",2013,"Hatchback",TRUE,"Hybrid",91200,4,"Automatic","Front","Blue",0
"14386",45772524,1098,1051,"KIA","Optima",2016,"Sedan",TRUE,"Petrol",134598,4,"Automatic","Front","Black",12
"14387",45239291,9095,642,"FORD","Focus",2012,"Hatchback",FALSE,"Petrol",139200,4,"Automatic","Front","Grey",10
"14388",43699983,18660,765,"FORD","Fusion TITANIUM",2015,"Sedan",TRUE,"Petrol",111694,4,"Automatic","Front","Pink",8
"14389",45797820,18826,531,"HYUNDAI","Elantra",2012,"Sedan",TRUE,"Petrol",120334,4,"Automatic","Front","Silver",4
"14390",45776956,18817,308,"TOYOTA","Prius",2014,"Hatchback",FALSE,"Hybrid",118856,4,"Automatic","Front","White",0
"14391",45759687,94,779,"SUBARU","Forester",2013,"Sedan",TRUE,"Petrol",74688,4,"Automatic","4x4","Silver",0
"14392",45810862,20385,645,"TOYOTA","Prius V HIBRID",2011,"Sedan",TRUE,"Hybrid",159000,4,"Automatic","Front","Silver",12
"14393",45761978,12544,3571,"MERCEDES-BENZ","CLS 500",2006,"Sedan",TRUE,"Petrol",125000,8,"Tiptronic","Rear","Black",0
"14394",45744773,6743,761,"DAEWOO","Lacetti",2010,"Sedan",TRUE,"Petrol",71479,4,"Automatic","Front","Grey",4
"14395",45809390,11967,503,"TOYOTA","Aqua",2012,"Hatchback",TRUE,"Petrol",175200,4,"Automatic","Front","Silver",4
"14396",45809318,38762,784,"HONDA","FIT",2017,"Hatchback",TRUE,"Petrol",27428,4,"Automatic","Front","Red",4
"14397",44788253,42337,1327,"TOYOTA","Camry SE",2018,"Sedan",TRUE,"Petrol",30606,4,"Automatic","Front","Blue",10
"14398",45810515,18616,364,"CHEVROLET","Orlando",2012,"Jeep",TRUE,"Diesel",164745,4,"Automatic","Front","Grey",4
"14399",45807635,6115,0,"VOLKSWAGEN","Jetta",2000,"Sedan",FALSE,"LPG",33000,4,"Manual","Front","Carnelian red",4
"14400",45803805,38157,1017,"HYUNDAI","Tucson",2017,"Jeep",TRUE,"Diesel",80000,4,"Automatic","Front","Grey",4
"14401",45682238,18503,1586,"NISSAN","X-Terra",2010,"Jeep",FALSE,"Petrol",190000,6,"Automatic","4x4","Grey",8
"14402",45785638,16935,0,"VOLKSWAGEN","Tiguan",2009,"Jeep",FALSE,"Petrol",190000,4,"Tiptronic","4x4","Silver",8
"14403",45810379,14740,640,"CHEVROLET","Malibu",2013,"Sedan",TRUE,"Petrol",38194,4,"Automatic","Front","Black",4
"14404",45657107,58018,1387,"MERCEDES-BENZ","CLS 550",2013,"Sedan",TRUE,"Petrol",65000,8,"Tiptronic","Rear","Grey",12
"14405",45813218,11604,0,"VOLVO","XC90 2.5turbo",2006,"Jeep",TRUE,"Petrol",170000,6,"Tiptronic","Front","Silver",12
"14406",45765146,3763,259,"CHEVROLET","Volt",2014,"Hatchback",TRUE,"Hybrid",138491,4,"Automatic","Front","Black",0
"14407",45760112,470,645,"LEXUS","CT 200h",2011,"Hatchback",TRUE,"Hybrid",32974,4,"Automatic","Front","Silver",0
"14408",45624565,55823,1058,"LEXUS","RX 450",2012,"Jeep",TRUE,"Hybrid",187000,6,"Tiptronic","4x4","Grey",12
"14409",45489179,11604,0,"FORD","Transit",2002,"Goods wagon",FALSE,"Diesel",111111,4,"Manual","Rear","White",2
"14410",45731803,20322,777,"HYUNDAI","H1",2014,"Minivan",TRUE,"Diesel",45433,4,"Automatic","Front","Yellow",4
"14411",45770136,157,1363,"LEXUS","GX 460",2012,"Jeep",TRUE,"Petrol",189704,8,"Automatic","4x4","Grey",0
"14412",45646660,3136,781,"TOYOTA","Camry",2012,"Sedan",TRUE,"Hybrid",159379,4,"Automatic","Front","White",12
"14413",45804837,28589,639,"HYUNDAI","Tucson",2014,"Jeep",TRUE,"Diesel",103755,4,"Automatic","Front","Black",4
"14414",45809459,15988,502,"TOYOTA","Aqua",2013,"Universal",TRUE,"Hybrid",44545,4,"Automatic","Front","Grey",4
"14415",45776514,6,0,"MERCEDES-BENZ","200",1997,"Sedan",FALSE,"CNG",111111,4,"Automatic","Rear","Brown",5
"14416",45648025,3450,607,"TOYOTA","Camry",2019,"Sedan",TRUE,"Hybrid",9626,4,"Automatic","Front","Black",12
"14417",45656571,4391,308,"TOYOTA","Prius",2014,"Hatchback",TRUE,"Hybrid",151923,4,"Automatic","Front","White",12
"14418",45808490,5959,1171,"JEEP","Cherokee",2015,"Jeep",TRUE,"Petrol",79200,6,"Automatic","Front","Black",12
"14419",45804145,27654,707,"HYUNDAI","Tucson",2011,"Jeep",TRUE,"Diesel",142035,4,"Automatic","Front","Black",4
"14420",45758690,17405,738,"CHEVROLET","Cruze",2017,"Sedan",FALSE,"Petrol",44800,4,"Automatic","Front","Silver",12
"14421",45604925,18189,0,"TOYOTA","Prius",2011,"Hatchback",FALSE,"Hybrid",81000,6,"Automatic","Front","Silver",8
"14422",45766853,5175,1277,"JEEP","Renegade",2018,"Sedan",TRUE,"Petrol",80285,4,"Automatic","Front","Blue",12
"14423",45803784,38445,891,"HYUNDAI","Tucson",2016,"Jeep",TRUE,"Diesel",92487,4,"Automatic","Front","White",4
"14424",45801839,14834,687,"HYUNDAI","Elantra",2010,"Sedan",TRUE,"Petrol",101387,4,"Automatic","Front","Silver",4
"14425",45403839,13328,0,"FORD","Focus SEL",2011,"Sedan",FALSE,"Petrol",139200,4,"Automatic","Front","Red",8
"14426",44994621,13172,0,"VOLKSWAGEN","CC",2010,"Sedan",TRUE,"Petrol",0,4,"Tiptronic","Rear","White",4
"14427",45797490,43655,1249,"HYUNDAI","H1",2017,"Universal",TRUE,"Diesel",96117,4,"Automatic","Front","Silver",4
"14428",45802864,48998,639,"HYUNDAI","Santa FE",2014,"Jeep",TRUE,"Diesel",91018,4,"Automatic","Front","Black",4
"14429",45664431,1019,917,"BMW","X5",2013,"Jeep",TRUE,"Diesel",137802,6,"Automatic","4x4","Black",0
"14430",45797199,15245,707,"HYUNDAI","Genesis",2011,"Coupe",TRUE,"Petrol",117492,4,"Automatic","Front","Grey",4
"14431",45802985,29420,640,"HYUNDAI","Santa FE",2013,"Jeep",TRUE,"Diesel",188000,4,"Automatic","Front","Grey",4
"14432",40663470,50178,0,"BMW","640",2012,"Coupe",TRUE,"Petrol",73600,6,"Automatic","Rear","Black",12
"14433",45642692,32929,1018,"BMW","X5 35d",2011,"Jeep",TRUE,"Diesel",145000,6,"Tiptronic","4x4","Black",12
"14434",45803123,18211,642,"HYUNDAI","Sonata",2012,"Sedan",TRUE,"LPG",150000,4,"Automatic","Front","Black",4
"14435",45809682,42880,749,"HONDA","Civic",2014,"Coupe",TRUE,"Petrol",83984,4,"Automatic","Front","Red",4
"14436",45769093,31047,1820,"TOYOTA","Tacoma",2019,"Sedan",TRUE,"Petrol",17542,6,"Automatic","Rear","Silver",12
"14437",45775033,14113,0,"TOYOTA","RAV 4",2005,"Jeep",FALSE,"Petrol",125000,4,"Automatic","4x4","White",6
"14438",45811419,2038,1058,"TOYOTA","Camry",2012,"Sedan",TRUE,"Petrol",159221,6,"Automatic","Front","White",12
"14439",45809643,13589,639,"CHEVROLET","Cruze",2014,"Sedan",TRUE,"Diesel",167691,4,"Automatic","Front","Silver",4
"14440",45726583,27654,639,"SSANGYONG","Korando",2014,"Jeep",TRUE,"Diesel",105821,4,"Automatic","Front","Grey",4
"14441",44511475,10036,531,"FORD","Fiesta",2012,"Hatchback",FALSE,"Petrol",107200,4,"Automatic","Front","Black",12
"14442",45786612,39201,397,"LEXUS","CT 200h",2016,"Hatchback",TRUE,"Hybrid",15000,4,"Automatic","Front","Black",0
