ID,Price,Levy,Manufacturer,Model,Prod..year,Category,Leather.interior,Fuel.type,Mileage,Cylinders,Gear.box.type,Drive.wheels,Color,Airbags
45805984,20071,585,TOYOTA,Prius V,2013,Hatchback,FALSE,Hybrid,147000,4,Variator,Front,Silver,6
45730185,42987,639,SSANGYONG,REXTON,2014,Jeep,TRUE,Diesel,119950,4,Automatic,Front,White,4
45775764,20385,0,MERCEDES-BENZ,E 320,2003,Sedan,TRUE,CNG,136000,6,Tiptronic,Rear,Silver,10
45802821,32340,642,HYUNDAI,Santa FE,2012,Jeep,TRUE,Diesel,138013,4,Automatic,Front,White,4
45798177,11368,1047,HYUNDAI,Elantra,2007,Sedan,TRUE,Petrol,139000,4,Automatic,Front,Silver,4
45758924,14113,475,CHEVROLET,Cruze,2012,Sedan,TRUE,Petrol,104000,4,Tiptronic,Front,Silver,12
44703182,21796,781,TOYOTA,Camry XLE,2012,Sedan,TRUE,Hybrid,98298,4,Automatic,Front,Grey,8
45699386,21169,0,NISSAN,Juke,2012,Jeep,FALSE,Petrol,128000,4,Tiptronic,Front,Grey,4
44806340,29793,1058,MERCEDES-BENZ,E 350,2012,Sedan,TRUE,Petrol,56277,6,Tiptronic,4x4,White,12
45811259,15367,0,HYUNDAI,Elantra,2012,Sedan,FALSE,Petrol,1.00E+05,4,Automatic,Rear,Black,8
45804444,32305,753,JEEP,Compass,2012,Jeep,TRUE,Petrol,88000,4,Automatic,Front,Grey,4
45715432,12544,586,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,0,4,Tiptronic,Front,Grey,10
45309715,19130,751,HYUNDAI,Sonata LIMITED,2013,Sedan,TRUE,Petrol,107200,4,Tiptronic,Front,Beige,8
45782566,14426,1347,FORD,Escape,2008,Jeep,TRUE,Hybrid,148800,4,Automatic,4x4,Green,6
45381193,30734,831,HYUNDAI,Tucson SE,2017,Jeep,FALSE,Petrol,28897,4,Automatic,4x4,Grey,10
45437485,28852,0,FORD,Escape,2015,Jeep,TRUE,Petrol,123000,4,Automatic,Front,Grey,0
45794284,25089,0,TOYOTA,RAV 4,2008,Jeep,FALSE,Diesel,150000,4,Manual,4x4,Grey,8
45797163,42218,1091,HYUNDAI,H1,2016,Minivan,TRUE,Diesel,96334,4,Automatic,Front,Grey,4
45730964,17249,1141,HYUNDAI,Genesis,2012,Sedan,TRUE,Petrol,94055,4,Automatic,Front,Silver,4
45805179,36068,1017,HYUNDAI,Tucson,2017,Jeep,TRUE,Diesel,140004,4,Automatic,Front,Blue,4
45801517,21395,730,HYUNDAI,Elantra,2016,Sedan,TRUE,LPG,138241,4,Automatic,Front,Grey,4
45789581,17876,0,TOYOTA,Prius,2011,Sedan,FALSE,Hybrid,100006,4,Automatic,Front,White,10
45800795,18817,271,TOYOTA,Prius,2014,Hatchback,TRUE,Hybrid,89986,4,Automatic,Front,Grey,0
45789625,21953,0,HYUNDAI,H1,2007,Microbus,TRUE,Diesel,84000,4,Manual,Rear,White,2
45666415,26030,585,MERCEDES-BENZ,C 250 1.8,2013,Sedan,TRUE,Petrol,83500,4,Tiptronic,Rear,Grey,12
45802061,14583,0,RENAULT,Megane 1.9 CDI,2008,Sedan,FALSE,Diesel,163124,4,Manual,Front,White,10
45779130,16621,650,VOLKSWAGEN,Jetta SE,2016,Sedan,TRUE,Petrol,76466,4,Automatic,Front,Black,8
45772846,26030,0,LEXUS,IS 250,2010,Sedan,TRUE,Petrol,117000,6,Tiptronic,Rear,Black,12
45620702,10820,0,TOYOTA,Ipsum,2002,Minivan,FALSE,Petrol,110000,4,Automatic,Front,Silver,8
45797819,11604,781,TOYOTA,Camry HYBRID,2012,Sedan,TRUE,Hybrid,87725,4,Tiptronic,Front,Red,10
44087791,22580,779,VOLKSWAGEN,Passat sel,2013,Sedan,TRUE,Petrol,60000,5,Tiptronic,Front,Black,6
45730747,20297,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,165000,4,Automatic,Front,White,4
45788617,13328,490,HONDA,Insight,2011,Hatchback,FALSE,Hybrid,172997,4,Variator,Front,Blue,6
45769103,18660,0,TOYOTA,Prius,2013,Sedan,FALSE,Hybrid,71257,4,Automatic,Front,White,7
45801313,13799,928,OPEL,Astra,2007,Sedan,TRUE,Petrol,185000,4,Manual,Front,Black,10
45797694,19707,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,123000,4,Automatic,Front,Silver,4
44904240,28068,1017,HYUNDAI,Tucson SE,2017,Jeep,FALSE,Petrol,31241,4,Automatic,Front,Blue,10
44077380,27598,0,FORD,Fusion,2013,Sedan,TRUE,Hybrid,181000,4,Automatic,Front,Silver,4
42867264,79971,0,AUDI,A7,2016,Sedan,TRUE,Petrol,35500,6,Tiptronic,4x4,White,12
45810096,34387,1091,CHEVROLET,Impala,2016,Sedan,TRUE,Petrol,161350,4,Automatic,Front,Silver,4
45449597,28225,0,BMW,X5 E70,2013,Jeep,TRUE,Petrol,119700,6,Tiptronic,4x4,Grey,12
45803843,20814,642,HYUNDAI,Tucson,2012,Jeep,TRUE,Diesel,171996,4,Automatic,Front,Grey,4
45813298,25716,1935,LEXUS,LS 460,2016,Sedan,TRUE,Petrol,45845,8,Automatic,Rear,Brown,12
45721345,15367,0,HONDA,FIT,2013,Hatchback,FALSE,Hybrid,163000,4,Automatic,Front,Sky blue,2
45798474,15367,0,HYUNDAI,Sonata,2010,Sedan,FALSE,Petrol,127000,4,Tiptronic,Front,White,0
45802351,24559,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,68578,4,Automatic,Front,Silver,4
45809784,26033,271,TOYOTA,Aqua,2014,Universal,TRUE,Hybrid,38311,4,Automatic,Front,Black,4
45085831,22266,0,FORD,C-MAX,2014,Hatchback,TRUE,Plug-in Hybrid,102000,4,Tiptronic,Front,Beige,6
45805934,17876,0,TOYOTA,Prius,2010,Sedan,FALSE,Petrol,2.00E+05,4,Automatic,Front,Silver,8
45788601,24462,0,FORD,Mustang,2011,Coupe,TRUE,Petrol,132000,6,Automatic,Rear,Grey,7
45732159,29166,640,HYUNDAI,Santa FE,2013,Jeep,TRUE,Diesel,53240,4,Automatic,Front,Grey,4
45690709,10036,1267,TOYOTA,Aqua S,2013,Hatchback,FALSE,Hybrid,117000,4,Automatic,Front,White,6
45801408,13589,528,HYUNDAI,Accent,2014,Sedan,TRUE,Diesel,143000,4,Automatic,Front,White,4
45809572,25243,501,HONDA,FIT,2014,Hatchback,TRUE,Petrol,28300,4,Automatic,Front,Silver,4
45732668,12720,836,HYUNDAI,Sonata,2010,Sedan,TRUE,Petrol,111293,4,Automatic,Front,Silver,4
45414140,12231,0,TOYOTA,Aqua,2013,Hatchback,FALSE,Hybrid,185000,4,Variator,Front,White,2
45728393,58579,1110,SSANGYONG,REXTON,2017,Jeep,TRUE,Diesel,58113,4,Automatic,Front,White,4
45747679,61154,1275,TOYOTA,Camry,2019,Sedan,TRUE,Petrol,10000,4,Tiptronic,Front,Blue,12
45773888,29793,0,CHEVROLET,Camaro,2013,Coupe,FALSE,Petrol,131000,6,Tiptronic,Rear,Red,6
45811448,15681,0,CHEVROLET,Cruze,2012,Sedan,FALSE,Petrol,140000,4,Manual,Front,Carnelian red,8
45804887,66479,503,HYUNDAI,Tucson,2019,Jeep,TRUE,Hybrid,7771,4,Automatic,Front,Grey,4
45770645,22894,777,TOYOTA,Camry,2014,Sedan,TRUE,Petrol,94000,4,Tiptronic,Front,Black,10
45802968,62355,1017,HYUNDAI,Santa FE,2017,Jeep,TRUE,Diesel,75000,4,Automatic,Front,White,4
45725663,17035,707,SSANGYONG,Actyon,2011,Jeep,TRUE,Diesel,157456,4,Automatic,Front,White,4
45808954,13987,531,CHEVROLET,Aveo,2012,Hatchback,TRUE,Petrol,111937,4,Automatic,Front,White,4
45784140,19130,585,TOYOTA,Prius,2013,Hatchback,FALSE,Hybrid,109200,4,Automatic,Front,Grey,10
45787336,14426,0,VOLKSWAGEN,Jetta,2012,Sedan,TRUE,LPG,169600,5,Automatic,Front,Black,8
45781933,11133,0,HONDA,FIT,2012,Hatchback,FALSE,Hybrid,154000,4,Variator,Front,Silver,4
45776557,22894,441,KIA,Optima,2015,Hatchback,FALSE,Hybrid,89248,4,Automatic,Front,Black,8
45638806,46728,1327,TOYOTA,RAV 4,2018,Jeep,TRUE,Petrol,51200,4,Automatic,4x4,Black,12
45771067,56136,1017,MERCEDES-BENZ,E 300,2017,Sedan,TRUE,Petrol,50963,4,Automatic,Rear,Black,12
45802262,25264,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,198916,4,Automatic,Front,Yellow,4
45437430,30420,1053,TOYOTA,Highlander,2014,Jeep,TRUE,Petrol,95000,6,Automatic,4x4,Brown,12
45787416,21953,0,NISSAN,Sentra,2016,Sedan,FALSE,Petrol,56000,4,Automatic,Front,White,0
45045826,47000,394,TOYOTA,Avalon,2014,Sedan,TRUE,Hybrid,73602,4,Tiptronic,Front,Silver,10
45809724,55845,831,HONDA,FIT,2018,Hatchback,TRUE,Petrol,29939,4,Automatic,Front,Silver,4
45793318,14900,707,SUBARU,Impreza,2011,Hatchback,FALSE,Petrol,128000,4,Tiptronic,4x4,Silver,7
45420162,13900,640,VOLKSWAGEN,Jetta,2013,Sedan,FALSE,Petrol,95000,4,Tiptronic,Front,Black,8
45720527,11290,0,TOYOTA,Prius,2008,Sedan,FALSE,Petrol,23000,4,Automatic,Front,Grey,12
45785219,26971,917,MITSUBISHI,Outlander,2013,Jeep,FALSE,Petrol,126000,6,Automatic,4x4,Orange,8
45760280,43592,0,NISSAN,Rogue SPORT,2018,Jeep,TRUE,Petrol,70000,4,Tiptronic,4x4,Grey,12
45731438,36899,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,86227,4,Automatic,Front,Silver,4
45803057,51194,1017,HYUNDAI,Santa FE,2017,Jeep,TRUE,Diesel,114000,4,Automatic,Front,Grey,4
45810539,21768,642,CHEVROLET,Orlando,2012,Jeep,TRUE,Diesel,86342,4,Automatic,Front,Grey,4
45730258,35043,640,SSANGYONG,REXTON,2013,Jeep,TRUE,Diesel,92728,4,Automatic,Front,Silver,4
44815924,10349,1268,TOYOTA,Aqua,2012,Hatchback,TRUE,Hybrid,180000,4,Variator,Front,Silver,4
45808589,14426,1077,SUBARU,Crosstrek,2019,Sedan,TRUE,Petrol,1275,4,Automatic,4x4,Silver,12
45716573,23521,0,FORD,C-MAX,2015,Hatchback,TRUE,Plug-in Hybrid,179200,4,Tiptronic,Front,Silver,8
45812792,26657,0,INFINITI,G37,2008,Coupe,TRUE,Petrol,151000,6,Manual,Rear,Black,12
45796621,24148,0,TOYOTA,Prius,2014,Sedan,FALSE,Hybrid,132669,4,Automatic,Front,Green,2
45803024,32744,765,HYUNDAI,Santa FE,2015,Jeep,TRUE,Diesel,174899,4,Automatic,Front,White,4
45787195,22580,0,VOLKSWAGEN,Passat,2014,Sedan,TRUE,Petrol,78000,6,Tiptronic,Front,White,12
45794923,13799,0,MERCEDES-BENZ,E 240,2004,Sedan,TRUE,Petrol,95140,6,Tiptronic,Rear,Silver,8
45524800,29793,1077,TOYOTA,CHR,2019,Jeep,TRUE,Petrol,4330,4,Automatic,Front,White,12
45792165,16778,638,KIA,Optima,2014,Sedan,TRUE,Petrol,40228,4,Automatic,Front,Silver,4
45776425,22260,781,TOYOTA,Camry,2012,Sedan,TRUE,Petrol,70000,4,Tiptronic,Front,White,12
45814943,14113,0,HYUNDAI,Veloster,2013,Coupe,FALSE,Petrol,90000,4,Manual,Front,Black,4
45771748,20071,0,MERCEDES-BENZ,ML 350 SPECIAL EDITION,2004,Jeep,TRUE,CNG,175000,6,Tiptronic,4x4,Silver,12
45815508,12544,1273,LEXUS,RX 350,2015,Jeep,TRUE,Petrol,92035,6,Automatic,4x4,Black,12
44644460,13485,919,CHEVROLET,Captiva,2012,Jeep,TRUE,Petrol,155000,10,Tiptronic,4x4,Silver,10
45730853,43868,730,SSANGYONG,Actyon,2016,Jeep,TRUE,Diesel,68961,4,Automatic,Front,White,4
45730344,35610,831,SSANGYONG,Actyon,2017,Jeep,TRUE,Petrol,71402,4,Automatic,Front,Silver,4
45732572,55638,639,HYUNDAI,Santa FE,2014,Jeep,TRUE,Diesel,91321,4,Automatic,Front,White,4
45797860,18798,583,HYUNDAI,Elantra,2011,Sedan,TRUE,Petrol,158000,4,Automatic,Front,White,4
45790641,29793,0,NISSAN,Juke,2015,Jeep,FALSE,Petrol,29120,4,Tiptronic,4x4,Silver,12
45730079,53872,971,SSANGYONG,REXTON,2016,Jeep,TRUE,Diesel,14950,4,Automatic,Front,Silver,4
45786693,36065,0,MERCEDES-BENZ,C 250,2014,Sedan,TRUE,Petrol,72000,4,Automatic,Rear,Black,12
45812283,14740,271,TOYOTA,Prius C hybrid,2014,Hatchback,FALSE,Hybrid,152000,4,Variator,Front,Silver,8
45776570,25716,0,MINI,Countryman,2011,Jeep,TRUE,Petrol,184000,4,Tiptronic,4x4,Red,12
45729857,27065,629,HYUNDAI,Elantra,2015,Sedan,TRUE,Petrol,103825,4,Automatic,Front,White,4
45814469,11604,642,FORD,C-MAX SE,2012,Hatchback,TRUE,Hybrid,11593,4,Automatic,Front,Silver,12
45792353,12544,862,NISSAN,Rogue,2011,Jeep,TRUE,Petrol,57000,4,Automatic,Front,White,8
45786743,12544,928,OPEL,Astra,2007,Universal,FALSE,Petrol,150000,4,Manual,Front,Silver,7
44308137,18100,0,TOYOTA,Prius,2012,Hatchback,FALSE,Hybrid,115000,2,Automatic,Front,Black,6
45682284,19444,0,NISSAN,Juke juke,2010,Jeep,FALSE,Petrol,162309,4,Tiptronic,Front,Grey,6
45789946,15367,911,KIA,Sorento,2010,Jeep,TRUE,Diesel,77400,4,Automatic,Front,Grey,4
45805949,18817,585,TOYOTA,Prius,2013,Sedan,FALSE,Hybrid,199373,4,Automatic,Front,Silver,8
45797288,34074,639,HYUNDAI,Genesis,2014,Coupe,TRUE,Petrol,65840,4,Automatic,Front,White,4
45775768,21796,1249,TOYOTA,Camry,2017,Sedan,TRUE,Petrol,48000,4,Tiptronic,Front,Black,8
45810061,53185,1079,HONDA,Civic,2018,Sedan,TRUE,Petrol,38639,4,Automatic,Front,Black,4
45728377,22649,707,SSANGYONG,REXTON,2011,Jeep,TRUE,Diesel,131114,4,Automatic,Front,Silver,4
45791597,11917,0,MERCEDES-BENZ,E 320,2003,Sedan,TRUE,CNG,0,6,Automatic,Rear,Silver,8
45810103,38251,1091,CHEVROLET,Impala,2016,Sedan,TRUE,Petrol,129459,4,Automatic,Front,Black,4
45798231,33575,880,HYUNDAI,Elantra,2018,Sedan,TRUE,Petrol,65734,4,Automatic,Front,Blue,4
45748710,15053,0,HONDA,FIT Hybrid,2013,Hatchback,FALSE,Hybrid,114000,4,Variator,Front,White,2
45491004,17876,891,HYUNDAI,Elantra,2016,Sedan,FALSE,Petrol,54590,4,Manual,Front,Black,10
44806861,27911,0,AUDI,A4,2011,Sedan,TRUE,Petrol,147200,4,Tiptronic,4x4,Black,12
45777439,10349,530,FORD,Fusion,2013,Sedan,TRUE,Petrol,117000,4,Tiptronic,Front,Grey,12
45426755,18189,777,FORD,Fusion,2014,Sedan,FALSE,Petrol,133000,4,Tiptronic,Front,Green,12
45808934,12432,583,DAEWOO,Lacetti,2011,Sedan,TRUE,Petrol,160622,4,Automatic,Front,White,4
45798000,15132,687,HYUNDAI,Elantra,2010,Sedan,TRUE,Petrol,103149,4,Automatic,Front,Silver,4
45809064,126322,1493,FORD,F150,2016,Sedan,TRUE,Petrol,33543,4,Automatic,Front,White,4
45816605,13485,1288,CHEVROLET,Captiva,2007,Pickup,TRUE,Diesel,120000,4,Automatic,Front,White,8
45804926,43714,930,HYUNDAI,Tucson,2018,Jeep,TRUE,Diesel,38945,4,Automatic,Front,Silver,4
45290250,54882,1273,LEXUS,RX 350,2015,Jeep,TRUE,Petrol,37000,6,Tiptronic,Front,Black,10
45812810,12544,0,TOYOTA,Prius,2008,Hatchback,FALSE,Hybrid,176000,4,Variator,Front,Silver,4
45802284,44517,1091,HYUNDAI,H1,2016,Universal,TRUE,Diesel,124708,4,Automatic,Front,Grey,4
45808973,65024,1055,FORD,Explorer,2013,Jeep,TRUE,Petrol,46616,4,Automatic,Front,White,4
45765343,11447,308,LEXUS,CT 200h,2014,Hatchback,TRUE,Hybrid,132563,4,Automatic,Front,Red,0
45810453,23304,730,CHEVROLET,Orlando,2016,Jeep,TRUE,Diesel,122198,4,Automatic,Front,Black,4
45643261,23000,308,TOYOTA,Prius,2014,Hatchback,FALSE,Hybrid,68000,4,Automatic,Front,White,12
45782836,13172,585,HYUNDAI,Elantra,2013,Sedan,FALSE,Petrol,80000,4,Tiptronic,Front,Grey,12
45789258,13799,2467,CHRYSLER,Crossfire,2005,Cabriolet,TRUE,Petrol,1.00E+05,8,Automatic,Rear,Silver,6
45115390,17249,751,HYUNDAI,Sonata,2013,Sedan,TRUE,Hybrid,115000,4,Automatic,Front,Carnelian red,8
45781480,34497,0,BMW,535,2011,Sedan,TRUE,Petrol,156000,6,Tiptronic,Rear,Black,12
45810392,19080,528,CHEVROLET,Orlando,2014,Jeep,TRUE,Diesel,161296,4,Automatic,Front,White,4
45655114,43278,1514,LEXUS,GX 460,2011,Jeep,TRUE,Petrol,160138,8,Automatic,4x4,White,0
45731448,23436,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,173490,4,Automatic,Front,Black,4
45813465,14269,765,BMW,X4,2015,Jeep,TRUE,Petrol,96360,4,Automatic,4x4,White,12
45801425,13589,531,HYUNDAI,Accent,2012,Sedan,TRUE,Diesel,114500,4,Automatic,Front,Silver,4
45725439,20005,836,SSANGYONG,Actyon,2010,Jeep,TRUE,Diesel,121899,4,Automatic,Front,Black,4
45723630,18503,501,MINI,Cooper F-56,2014,Coupe,TRUE,Petrol,86234,3,Manual,Front,Black,10
45788458,17249,0,TOYOTA,Prius,2011,Hatchback,FALSE,Hybrid,142000,4,Variator,Front,Beige,12
45788545,17876,0,TOYOTA,Prius,2010,Hatchback,FALSE,Hybrid,150000,4,Variator,Front,White,10
45116466,50178,0,FORD,Edge,2016,Jeep,TRUE,Petrol,8000,4,Tiptronic,4x4,Black,6
44095225,17249,1024,FORD,Escape,2010,Jeep,TRUE,Hybrid,131000,4,Automatic,Front,Grey,10
45727624,28830,639,SSANGYONG,Korando,2014,Jeep,TRUE,Diesel,72030,4,Automatic,Front,Blue,4
45754903,94083,1104,BMW,X5,2015,Jeep,TRUE,Diesel,160000,6,Automatic,4x4,Black,5
45791661,11917,574,HONDA,Insight,2010,Sedan,FALSE,Petrol,171200,4,Tiptronic,Front,Red,0
45770591,62722,0,BMW,X6 Limited,2012,Jeep,TRUE,Petrol,95000,6,Tiptronic,4x4,Black,0
45790315,14000,0,KIA,Picanto,2017,Sedan,FALSE,Petrol,46000,4,Manual,Front,Silver,4
45758414,23521,934,TOYOTA,RAV 4,2015,Jeep,TRUE,Petrol,58285,4,Automatic,4x4,Blue,0
45793834,12858,475,CHEVROLET,Cruze,2012,Sedan,FALSE,Petrol,122488,4,Tiptronic,Front,Golden,16
45799856,28225,640,BMW,X1,2013,Jeep,TRUE,Petrol,108000,12,Tiptronic,Front,Black,12
44673696,16308,586,TOYOTA,Corolla LE,2012,Sedan,FALSE,Petrol,124000,4,Automatic,Front,Black,12
45661014,22266,1058,MERCEDES-BENZ,ML 350,2012,Jeep,TRUE,Diesel,193267,6,Automatic,4x4,Grey,12
45802487,17634,531,HYUNDAI,I30,2012,Hatchback,TRUE,Diesel,183380,4,Automatic,Front,Grey,4
45798196,11992,1047,HYUNDAI,Elantra,2007,Sedan,TRUE,Petrol,150863,4,Automatic,Front,White,4
42752285,23521,0,VOLKSWAGEN,Jetta,2017,Sedan,TRUE,Petrol,28000,4,Manual,Front,White,12
45453943,19757,0,MINI,Countryman,2011,Jeep,TRUE,Petrol,119416,4,Manual,Front,Blue,12
45172501,10976,753,DODGE,Avenger,2012,Sedan,FALSE,Petrol,110000,4,Tiptronic,Front,Blue,8
45813053,10000,0,NISSAN,Presage,2004,Minivan,FALSE,CNG,0,4,Automatic,4x4,Beige,4
45732723,13799,765,HYUNDAI,Sonata,2015,Sedan,TRUE,LPG,30258,4,Automatic,Front,Silver,4
44959077,77775,1053,BMW,X5,2014,Jeep,TRUE,Petrol,158000,6,Tiptronic,4x4,White,12
45624733,10192,1187,HONDA,FIT,2014,Hatchback,FALSE,Hybrid,0,4,Automatic,Front,Yellow,2
45787220,20071,781,TOYOTA,Camry,2012,Sedan,TRUE,Petrol,94000,4,Tiptronic,Front,White,10
45732136,44247,765,HYUNDAI,Santa FE,2015,Jeep,TRUE,Diesel,153958,4,Automatic,Front,White,4
45789956,29793,637,KIA,Sorento,2014,Jeep,TRUE,Diesel,43340,4,Automatic,Front,White,4
45797957,16894,687,HYUNDAI,Elantra,2010,Sedan,TRUE,Petrol,71202,4,Automatic,Front,Silver,4
45776281,14426,831,FORD,Escape,2011,Jeep,TRUE,Petrol,128000,4,Automatic,4x4,Silver,8
45787207,16935,502,TOYOTA,Prius,2013,Hatchback,FALSE,Hybrid,91400,4,Tiptronic,Front,Silver,12
45804652,15681,749,KIA,Optima,2014,Sedan,TRUE,Petrol,98579,4,Automatic,Front,Grey,0
45793219,15677,729,CHEVROLET,Orlando,2016,Jeep,TRUE,Diesel,30374,4,Automatic,Front,Silver,4
45803625,22423,781,HYUNDAI,H1,2012,Minivan,TRUE,Diesel,75437,4,Automatic,Front,Grey,4
45803840,32954,765,HYUNDAI,Tucson,2015,Jeep,TRUE,Diesel,103589,4,Automatic,Front,Black,4
45808936,63839,1053,FORD,Explorer,2014,Jeep,TRUE,Petrol,48515,4,Automatic,Front,Black,4
45804434,106957,518,LEXUS,NX 300,2016,Jeep,TRUE,Hybrid,53649,4,Automatic,Front,Grey,4
45797663,18654,862,HYUNDAI,H1,2011,Minivan,TRUE,Diesel,69624,4,Automatic,Front,Black,4
45809669,16766,642,CHEVROLET,Cruze,2012,Sedan,TRUE,Diesel,90815,4,Automatic,Front,White,4
45805579,14113,781,VOLKSWAGEN,Jetta,2012,Sedan,TRUE,Petrol,120000,5,Tiptronic,Front,White,0
45785270,19757,0,FORD,C-MAX,2013,Hatchback,FALSE,Hybrid,72000,4,Automatic,Front,Grey,6
45764514,26030,382,CHEVROLET,Volt,2017,Hatchback,TRUE,Hybrid,52062,4,Automatic,Front,Blue,0
45648542,10663,690,TOYOTA,Highlander,2016,Jeep,TRUE,Hybrid,109344,6,Automatic,4x4,White,12
45786199,25716,650,BUICK,Encore,2016,Jeep,FALSE,Petrol,10295,4,Tiptronic,Front,Silver,8
45802832,27889,707,HYUNDAI,Santa FE,2011,Jeep,TRUE,Diesel,151594,4,Automatic,Front,Silver,4
45778170,12544,792,OPEL,Astra,2008,Hatchback,FALSE,Petrol,155485,6,Manual,Front,White,6
45570391,12544,0,TOYOTA,Prius,2007,Sedan,TRUE,Hybrid,150000,4,Automatic,Front,Grey,12
45813167,21953,0,NISSAN,Juke Juke,2012,Jeep,TRUE,Petrol,55395,4,Automatic,Front,Black,12
45802222,42218,1091,HYUNDAI,H1,2016,Minivan,TRUE,Diesel,96334,4,Automatic,Front,Grey,4
45262702,60684,891,LEXUS,NX 200,2016,Jeep,TRUE,Petrol,37514,4,Automatic,Front,Silver,10
45813283,22266,1273,LEXUS,RX 350,2015,Jeep,TRUE,Petrol,54822,6,Automatic,4x4,Black,12
45731450,25264,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,198916,4,Automatic,Front,Yellow,4
44720412,20385,0,NISSAN,Juke,2011,Jeep,TRUE,Petrol,133000,4,Automatic,Front,Blue,6
44769176,20071,0,TOYOTA,Prius C,2014,Sedan,FALSE,Hybrid,51000,4,Variator,Front,White,7
45800885,15900,0,TOYOTA,Prius,2011,Sedan,FALSE,Hybrid,160000,4,Automatic,Front,White,6
45725476,16894,707,SSANGYONG,Actyon,2011,Jeep,TRUE,Diesel,146610,4,Automatic,Front,White,4
45809343,25763,833,CHEVROLET,Captiva,2015,Jeep,TRUE,Diesel,78356,4,Automatic,Front,Silver,4
45715368,25089,0,MERCEDES-BENZ,ML 300,2007,Jeep,TRUE,Diesel,180000,6,Tiptronic,4x4,Black,12
45730085,25889,528,HYUNDAI,Elantra,2014,Sedan,TRUE,Petrol,84640,4,Automatic,Front,White,4
45798372,17249,0,MITSUBISHI,Pajero,1997,Jeep,TRUE,Diesel,159000,4,Automatic,4x4,Blue,2
45782696,16308,0,VOLVO,V50,2010,Goods wagon,FALSE,Diesel,180300,4,Manual,Front,Black,8
45797041,41048,640,HYUNDAI,Genesis,2013,Coupe,TRUE,Petrol,95605,4,Automatic,Front,Black,4
45795345,34845,0,AUDI,A8,2003,Sedan,TRUE,Petrol,170000,8,Tiptronic,4x4,Black,8
45647996,16308,891,AUDI,Q3,2016,Sedan,TRUE,Petrol,1717,4,Automatic,4x4,Black,0
45802291,45436,1327,HYUNDAI,H1,2018,Universal,TRUE,Diesel,45535,4,Automatic,Front,Silver,4
45788327,13485,645,HYUNDAI,Elantra,2011,Sedan,FALSE,Petrol,148552,4,Automatic,Front,Black,12
45789755,13485,0,FORD,Escape,2008,Jeep,TRUE,Hybrid,175000,4,Automatic,Front,Sky blue,6
45802789,44247,765,HYUNDAI,Santa FE,2015,Jeep,TRUE,Diesel,147542,4,Automatic,Front,Blue,4
45727938,16480,0,DODGE,Caliber journey,2010,Jeep,FALSE,Petrol,83000,4,Automatic,Front,Black,8
45809163,39499,640,FORD,Taurus,2013,Sedan,TRUE,Petrol,72407,4,Automatic,Front,White,4
44803786,10036,475,CHEVROLET,Cruze,2012,Sedan,FALSE,Petrol,148000,4,Tiptronic,Front,Grey,10
45802481,13877,687,HYUNDAI,I30,2010,Hatchback,TRUE,Petrol,103000,4,Automatic,Front,Grey,4
44174594,16935,781,TOYOTA,Camry,2012,Sedan,TRUE,Hybrid,112501,4,Automatic,Front,Sky blue,8
45789627,12231,0,HONDA,FIT,2011,Hatchback,FALSE,Hybrid,160000,4,Automatic,Front,Black,2
45727356,23138,640,SSANGYONG,Korando,2013,Jeep,TRUE,Diesel,77917,4,Automatic,Front,Black,4
45690311,13172,1662,NISSAN,Serena,2012,Minivan,FALSE,Hybrid,121000,4,Automatic,Front,Silver,6
45736608,10349,697,HYUNDAI,Elantra,2015,Sedan,FALSE,Petrol,110000,4,Tiptronic,Front,Silver,8
45769432,12388,1399,MERCEDES-BENZ,E 350,2010,Sedan,TRUE,Diesel,189530,6,Automatic,4x4,Black,12
45802266,27093,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,189167,4,Automatic,Front,Grey,4
43159373,18033,738,CHEVROLET,Cruze LT,2017,Sedan,FALSE,Petrol,49439,4,Automatic,Front,Grey,6
45809243,13476,609,HONDA,FIT,2016,Hatchback,TRUE,Petrol,4422,4,Automatic,Front,Silver,4
45797195,32274,810,HYUNDAI,Elantra,2016,Sedan,TRUE,Petrol,86391,4,Automatic,Front,Silver,4
45770646,28225,1327,TOYOTA,Camry,2018,Sedan,FALSE,Petrol,142000,4,Tiptronic,Front,White,12
45732358,35579,639,HYUNDAI,Santa FE,2014,Jeep,TRUE,Diesel,175126,4,Automatic,Front,Grey,4
45810466,15125,642,CHEVROLET,Orlando,2012,Jeep,TRUE,Diesel,156834,4,Automatic,Front,Golden,4
45792273,11917,640,KIA,Optima,2013,Sedan,TRUE,Petrol,53217,4,Automatic,Front,Silver,4
45795100,40142,891,KIA,Sportage,2016,Jeep,TRUE,Diesel,53000,4,Tiptronic,Front,Silver,8
45801514,16935,586,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,160160,4,Tiptronic,Front,Black,12
